MsgID.LOCAL_POSITION,1527660496.4728668,0.0850862,-0.1437504,-3.2522023
MsgID.LOCAL_VELOCITY,1527660496.4728668,0.0039843,-0.0306591,-2.9391584
MsgID.LOCAL_POSITION,1527660496.7212024,0.0620812,-0.0670820,-3.6865075
MsgID.LOCAL_VELOCITY,1527660496.7212024,0.0037429,-0.0288016,-0.3838073
MsgID.GLOBAL_POSITION,1527660496.7221999,-122.3957527,37.7932821,3.6860000
MsgID.LOCAL_VELOCITY,1527660496.7221999,0.0000000,-0.0200000,-0.3800000
MsgID.GLOBAL_POSITION,1527660496.9715326,-122.3957509,37.7932807,3.5500000
MsgID.LOCAL_VELOCITY,1527660496.9715326,0.3800000,-0.0200000,1.3900000
MsgID.LOCAL_POSITION,1527660496.9715326,-0.0946589,0.0891110,-3.5505404
MsgID.LOCAL_VELOCITY,1527660496.9715326,0.3854156,-0.0248124,1.3997782
MsgID.LOCAL_POSITION,1527660497.2236545,0.1997745,0.0371329,-3.1532068
MsgID.LOCAL_VELOCITY,1527660497.2236545,1.3808075,-0.0285648,1.9036528
MsgID.GLOBAL_POSITION,1527660497.2236545,-122.3957515,37.7932833,3.1530000
MsgID.LOCAL_VELOCITY,1527660497.2236545,1.3800000,-0.0200000,1.9000000
MsgID.STATE,1527660497.4477451,True,True
MsgID.GLOBAL_HOME,1527660497.4477451,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1527660497.4726827,0.9348137,-0.0078292,-2.8700686
MsgID.LOCAL_VELOCITY,1527660497.4726827,3.3169606,-0.0263888,0.4062905
MsgID.GLOBAL_POSITION,1527660497.4736755,-122.3957520,37.7932899,2.8700000
MsgID.LOCAL_VELOCITY,1527660497.4736755,3.3100000,-0.0200000,0.4000000
MsgID.LOCAL_POSITION,1527660497.7233124,1.9537507,-0.0134689,-2.9584093
MsgID.LOCAL_VELOCITY,1527660497.7233124,4.9021173,-0.0116181,-0.5116509
MsgID.GLOBAL_POSITION,1527660497.7243085,-122.3957521,37.7932991,2.9580000
MsgID.LOCAL_VELOCITY,1527660497.7243085,4.9000000,-0.0100000,-0.5100000
MsgID.GLOBAL_POSITION,1527660497.9726460,-122.3957521,37.7933100,3.0370000
MsgID.LOCAL_VELOCITY,1527660497.9726460,5.5800000,0.0000000,0.1100000
MsgID.LOCAL_POSITION,1527660497.9726460,3.1714537,-0.0132412,-3.0376599
MsgID.LOCAL_VELOCITY,1527660497.9726460,5.5813904,-0.0054544,0.1100181
MsgID.GLOBAL_POSITION,1527660498.2229760,-122.3957520,37.7933237,2.9960000
MsgID.LOCAL_VELOCITY,1527660498.2229760,6.4500000,0.0000000,0.2500000
MsgID.LOCAL_POSITION,1527660498.2229760,4.6828790,-0.0101472,-2.9965405
MsgID.LOCAL_VELOCITY,1527660498.2229760,6.4543276,0.0011537,0.2565570
MsgID.STATE,1527660498.4483485,True,True
MsgID.GLOBAL_HOME,1527660498.4483485,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1527660498.4742785,-122.3957506,37.7933390,2.9760000
MsgID.LOCAL_VELOCITY,1527660498.4742785,7.4200000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,1527660498.4742785,6.3926430,0.1123009,-2.9760475
MsgID.LOCAL_VELOCITY,1527660498.4742785,7.4253936,-0.0057195,0.0106239
MsgID.GLOBAL_POSITION,1527660498.7252681,-122.3957512,37.7933549,2.9830000
MsgID.LOCAL_VELOCITY,1527660498.7252681,7.0900000,-0.0900000,-0.0200000
MsgID.LOCAL_POSITION,1527660498.7252681,8.1498594,0.0622165,-2.9835184
MsgID.LOCAL_VELOCITY,1527660498.7252681,7.0941072,-0.0925601,-0.0225411
MsgID.GLOBAL_POSITION,1527660498.9745476,-122.3957524,37.7933700,2.9890000
MsgID.LOCAL_VELOCITY,1527660498.9745476,5.2800000,-0.1000000,-0.0100000
MsgID.LOCAL_POSITION,1527660498.9745476,9.8362179,-0.0443681,-2.9897008
MsgID.LOCAL_VELOCITY,1527660498.9745476,5.2849450,-0.1058043,-0.0152890
MsgID.GLOBAL_POSITION,1527660499.2268751,-122.3957526,37.7933803,2.9900000
MsgID.LOCAL_VELOCITY,1527660499.2268751,3.8800000,0.4600000,0.0000000
MsgID.LOCAL_POSITION,1527660499.2268751,10.9825392,-0.0625702,-2.9904435
MsgID.LOCAL_VELOCITY,1527660499.2268751,3.8804410,0.4670379,-0.0032654
MsgID.STATE,1527660499.4472830,True,True
MsgID.GLOBAL_HOME,1527660499.4482803,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1527660499.4752121,-122.3957501,37.7933882,2.9900000
MsgID.LOCAL_VELOCITY,1527660499.4752121,3.1700000,1.5800000,-0.0300000
MsgID.LOCAL_POSITION,1527660499.4762056,11.8502398,0.1645274,-2.9903352
MsgID.LOCAL_VELOCITY,1527660499.4762056,3.1775117,1.5845175,-0.0335359
MsgID.LOCAL_POSITION,1527660499.7255390,12.5349684,0.8188429,-2.9869187
MsgID.LOCAL_VELOCITY,1527660499.7255390,2.3724399,2.5962167,-0.0022194
MsgID.GLOBAL_POSITION,1527660499.7265358,-122.3957427,37.7933943,2.9860000
MsgID.LOCAL_VELOCITY,1527660499.7265358,2.3700000,2.5900000,0.0000000
MsgID.GLOBAL_POSITION,1527660499.9768910,-122.3957334,37.7934000,2.9800000
MsgID.LOCAL_VELOCITY,1527660499.9768910,1.4900000,3.5200000,-0.0200000
MsgID.LOCAL_POSITION,1527660499.9778645,13.1698961,1.6467050,-2.9802833
MsgID.LOCAL_VELOCITY,1527660499.9778645,1.4949591,3.5204403,-0.0268491
MsgID.GLOBAL_POSITION,1527660500.2262912,-122.3957237,37.7934023,2.9810000
MsgID.LOCAL_VELOCITY,1527660500.2262912,0.5800000,4.3200000,-0.0600000
MsgID.LOCAL_POSITION,1527660500.2272100,13.4215994,2.5034277,-2.9816239
MsgID.LOCAL_VELOCITY,1527660500.2272100,0.5847612,4.3297668,-0.0697057
MsgID.STATE,1527660500.4486990,True,True
MsgID.GLOBAL_HOME,1527660500.4486990,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1527660500.4756265,-122.3957106,37.7934025,2.9740000
MsgID.LOCAL_VELOCITY,1527660500.4756265,-0.3300000,5.0100000,-0.0800000
MsgID.LOCAL_POSITION,1527660500.4756265,13.4476309,3.6670833,-2.9749801
MsgID.LOCAL_VELOCITY,1527660500.4756265,-0.3383045,5.0152192,-0.0885653
MsgID.GLOBAL_POSITION,1527660500.7277768,-122.3956950,37.7934003,2.9710000
MsgID.LOCAL_VELOCITY,1527660500.7277768,-1.3100000,5.6000000,-0.1900000
MsgID.LOCAL_POSITION,1527660500.7277768,13.2005653,5.0604234,-2.9712474
MsgID.LOCAL_VELOCITY,1527660500.7277768,-1.3175017,5.6094890,-0.1977580
MsgID.GLOBAL_POSITION,1527660500.9771719,-122.3956778,37.7933957,2.9700000
MsgID.LOCAL_VELOCITY,1527660500.9771719,-2.2700000,6.0000000,-0.1500000
MsgID.LOCAL_POSITION,1527660500.9771719,12.6872778,6.5905228,-2.9707994
MsgID.LOCAL_VELOCITY,1527660500.9771719,-2.2725594,6.0001030,-0.1597199
MsgID.GLOBAL_POSITION,1527660501.2264705,-122.3956629,37.7933895,2.9670000
MsgID.LOCAL_VELOCITY,1527660501.2264705,-3.3100000,5.8900000,-0.1700000
MsgID.LOCAL_POSITION,1527660501.2264705,11.9998207,7.9096465,-2.9679356
MsgID.LOCAL_VELOCITY,1527660501.2264705,-3.3112116,5.8918452,-0.1784684
MsgID.STATE,1527660501.4498413,True,True
MsgID.GLOBAL_HOME,1527660501.4508419,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1527660501.4768562,-122.3956483,37.7933825,2.9730000
MsgID.LOCAL_VELOCITY,1527660501.4768562,-3.5700000,4.7200000,-0.2000000
MsgID.LOCAL_POSITION,1527660501.4777682,11.2255621,9.2060776,-2.9730091
MsgID.LOCAL_VELOCITY,1527660501.4777682,-3.5768614,4.7277570,-0.2021856
MsgID.GLOBAL_POSITION,1527660501.7286670,-122.3956357,37.7933737,2.9790000
MsgID.LOCAL_VELOCITY,1527660501.7286670,-2.8900000,3.2700000,-0.1300000
MsgID.LOCAL_POSITION,1527660501.7286670,10.2484436,10.3263540,-2.9796269
MsgID.LOCAL_VELOCITY,1527660501.7286670,-2.8902075,3.2761245,-0.1347488
MsgID.LOCAL_POSITION,1527660501.9799206,9.5291595,11.0037556,-2.9876513
MsgID.LOCAL_VELOCITY,1527660501.9799206,-2.6710246,2.3082824,-0.1106007
MsgID.GLOBAL_POSITION,1527660501.9799206,-122.3956281,37.7933673,2.9870000
MsgID.LOCAL_VELOCITY,1527660501.9799206,-2.6700000,2.3000000,-0.1100000
MsgID.LOCAL_POSITION,1527660502.2282538,8.9691505,11.4741039,-3.0008576
MsgID.LOCAL_VELOCITY,1527660502.2282538,-3.7459087,1.6504885,-0.0100804
MsgID.GLOBAL_POSITION,1527660502.2282538,-122.3956228,37.7933622,3.0000000
MsgID.LOCAL_VELOCITY,1527660502.2282538,-3.7400000,1.6500000,-0.0100000
MsgID.STATE,1527660502.4506726,True,True
MsgID.GLOBAL_HOME,1527660502.4506726,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1527660502.4785864,-122.3956204,37.7933515,3.0090000
MsgID.LOCAL_VELOCITY,1527660502.4785864,-4.6600000,0.9300000,0.0600000
MsgID.LOCAL_POSITION,1527660502.4795828,7.7738643,11.6870461,-3.0095060
MsgID.LOCAL_VELOCITY,1527660502.4795828,-4.6691413,0.9391508,0.0679449
MsgID.GLOBAL_POSITION,1527660502.7279179,-122.3956179,37.7933393,3.0060000
MsgID.LOCAL_VELOCITY,1527660502.7279179,-5.4000000,0.2100000,0.1500000
MsgID.LOCAL_POSITION,1527660502.7279179,6.4191146,11.9125290,-3.0066040
MsgID.LOCAL_VELOCITY,1527660502.7279179,-5.4019079,0.2190322,0.1547497
MsgID.LOCAL_POSITION,1527660502.9786315,5.0726433,12.0259228,-3.0037692
MsgID.LOCAL_VELOCITY,1527660502.9786315,-6.0903940,-0.5895476,0.1481409
MsgID.GLOBAL_POSITION,1527660502.9796221,-122.3956166,37.7933272,3.0030000
MsgID.LOCAL_VELOCITY,1527660502.9796221,-6.0900000,-0.5800000,0.1400000
MsgID.GLOBAL_POSITION,1527660503.2279541,-122.3956210,37.7933128,3.0010000
MsgID.LOCAL_VELOCITY,1527660503.2279541,-6.6100000,-1.4900000,0.1100000
MsgID.LOCAL_POSITION,1527660503.2279541,3.4787834,11.6329050,-3.0014017
MsgID.LOCAL_VELOCITY,1527660503.2279541,-6.6114335,-1.4926038,0.1135457
MsgID.STATE,1527660503.4533563,True,True
MsgID.GLOBAL_HOME,1527660503.4543498,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1527660503.4792855,-122.3956248,37.7932986,2.9980000
MsgID.LOCAL_VELOCITY,1527660503.4792855,-6.4200000,-2.2200000,0.0900000
MsgID.LOCAL_POSITION,1527660503.4802794,1.9036275,11.2996264,-2.9983633
MsgID.LOCAL_VELOCITY,1527660503.4802794,-6.4220243,-2.2243228,0.0946584
MsgID.GLOBAL_POSITION,1527660503.7276177,-122.3956320,37.7932864,2.9880000
MsgID.LOCAL_VELOCITY,1527660503.7276177,-4.8600000,-2.2700000,0.0400000
MsgID.LOCAL_POSITION,1527660503.7286155,0.5445964,10.6612368,-2.9882319
MsgID.LOCAL_VELOCITY,1527660503.7286155,-4.8667164,-2.2782893,0.0409754
MsgID.GLOBAL_POSITION,1527660503.9779482,-122.3956398,37.7932772,2.9830000
MsgID.LOCAL_VELOCITY,1527660503.9779482,-3.3700000,-2.5400000,-0.0600000
MsgID.LOCAL_POSITION,1527660503.9789469,-0.4834986,9.9645767,-2.9838178
MsgID.LOCAL_VELOCITY,1527660503.9789469,-3.3770139,-2.5444775,-0.0627676
MsgID.GLOBAL_POSITION,1527660504.2315769,-122.3956482,37.7932686,2.9780000
MsgID.LOCAL_VELOCITY,1527660504.2315769,-2.6900000,-3.5300000,-0.1000000
MsgID.LOCAL_POSITION,1527660504.2325754,-1.4371073,9.2136936,-2.9788213
MsgID.LOCAL_VELOCITY,1527660504.2325754,-2.6906035,-3.5305910,-0.1077351
MsgID.GLOBAL_HOME,1527660504.4481082,-122.3957519,37.7932815,0.0000000
MsgID.STATE,1527660504.4491053,True,True
MsgID.GLOBAL_POSITION,1527660504.4800227,-122.3956577,37.7932635,2.9760000
MsgID.LOCAL_VELOCITY,1527660504.4800227,-1.8700000,-4.4200000,-0.1200000
MsgID.LOCAL_POSITION,1527660504.4800227,-1.9997938,8.3704643,-2.9768646
MsgID.LOCAL_VELOCITY,1527660504.4800227,-1.8708118,-4.4206619,-0.1277012
MsgID.GLOBAL_POSITION,1527660504.7294257,-122.3956704,37.7932622,2.9760000
MsgID.LOCAL_VELOCITY,1527660504.7294257,-0.9900000,-5.1700000,-0.1000000
MsgID.LOCAL_POSITION,1527660504.7304215,-2.1500921,7.2417235,-2.9767771
MsgID.LOCAL_VELOCITY,1527660504.7304215,-0.9936720,-5.1769929,-0.1095082
MsgID.GLOBAL_POSITION,1527660504.9807522,-122.3956869,37.7932598,2.9820000
MsgID.LOCAL_VELOCITY,1527660504.9807522,-0.0900000,-5.8600000,-0.1200000
MsgID.LOCAL_POSITION,1527660504.9817526,-2.4134104,5.7794242,-2.9829206
MsgID.LOCAL_VELOCITY,1527660504.9817526,-0.0909510,-5.8698363,-0.1246569
MsgID.LOCAL_POSITION,1527660505.2310827,-2.2838986,4.0278668,-2.9928894
MsgID.LOCAL_VELOCITY,1527660505.2310827,0.8328720,-6.3479671,-0.0532037
MsgID.GLOBAL_POSITION,1527660505.2310827,-122.3957066,37.7932610,2.9920000
MsgID.LOCAL_VELOCITY,1527660505.2310827,0.8300000,-6.3400000,-0.0500000
MsgID.STATE,1527660505.4494984,True,True
MsgID.GLOBAL_HOME,1527660505.4494984,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1527660505.4804153,-122.3957254,37.7932640,3.0020000
MsgID.LOCAL_VELOCITY,1527660505.4804153,1.9100000,-6.4000000,0.0000000
MsgID.LOCAL_POSITION,1527660505.4804153,-1.9402344,2.3568275,-3.0026755
MsgID.LOCAL_VELOCITY,1527660505.4804153,1.9121014,-6.4045916,-0.0012160
MsgID.GLOBAL_POSITION,1527660505.7328951,-122.3957416,37.7932689,3.0060000
MsgID.LOCAL_VELOCITY,1527660505.7328951,2.7300000,-5.2900000,0.0600000
MsgID.LOCAL_POSITION,1527660505.7328951,-1.4002813,0.9197671,-3.0062315
MsgID.LOCAL_VELOCITY,1527660505.7328951,2.7348459,-5.2965689,0.0674150
MsgID.GLOBAL_POSITION,1527660505.9832313,-122.3957521,37.7932760,3.0050000
MsgID.LOCAL_VELOCITY,1527660505.9832313,2.5800000,-3.7500000,0.1000000
MsgID.LOCAL_POSITION,1527660505.9842381,-0.6114972,-0.0197294,-3.0056813
MsgID.LOCAL_VELOCITY,1527660505.9842381,2.5835459,-3.7500002,0.1091014
MsgID.LOCAL_POSITION,1527660506.2315621,-0.0498779,-0.8241844,-3.0108058
MsgID.LOCAL_VELOCITY,1527660506.2315621,1.9052944,-2.3018925,0.0857007
MsgID.GLOBAL_POSITION,1527660506.2325594,-122.3957612,37.7932811,3.0100000
MsgID.LOCAL_VELOCITY,1527660506.2325594,1.9000000,-2.3000000,0.0800000
MsgID.STATE,1527660506.4519727,True,True
MsgID.GLOBAL_HOME,1527660506.4529705,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1527660506.4828901,0.2335608,-1.3370736,-3.0122736
MsgID.LOCAL_VELOCITY,1527660506.4828901,1.2574453,-1.0355680,0.1655040
MsgID.GLOBAL_POSITION,1527660506.4828901,-122.3957669,37.7932836,3.0120000
MsgID.LOCAL_VELOCITY,1527660506.4828901,1.2500000,-1.0300000,0.1600000
MsgID.LOCAL_POSITION,1527660506.7342172,0.4760149,-1.4978404,-3.0055921
MsgID.LOCAL_VELOCITY,1527660506.7342172,0.6578362,0.2522852,0.1160392
MsgID.GLOBAL_POSITION,1527660506.7342172,-122.3957688,37.7932858,3.0050000
MsgID.LOCAL_VELOCITY,1527660506.7342172,0.6500000,0.2500000,0.1100000
MsgID.GLOBAL_POSITION,1527660506.9833145,-122.3957649,37.7932868,2.9930000
MsgID.LOCAL_VELOCITY,1527660506.9833145,0.0000000,1.3200000,0.0800000
MsgID.LOCAL_POSITION,1527660506.9843202,0.5929604,-1.1529306,-2.9930966
MsgID.LOCAL_VELOCITY,1527660506.9843202,0.0068648,1.3298384,0.0803823
MsgID.LOCAL_POSITION,1527660507.2326450,0.4352049,-0.8661352,-2.9935985
MsgID.LOCAL_VELOCITY,1527660507.2326450,-0.6305265,1.8050869,-0.0540272
MsgID.GLOBAL_POSITION,1527660507.2336445,-122.3957616,37.7932854,2.9930000
MsgID.LOCAL_VELOCITY,1527660507.2336445,-0.6300000,1.8000000,-0.0500000
MsgID.STATE,1527660507.4497223,True,True
MsgID.GLOBAL_HOME,1527660507.4507184,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1527660507.4846330,-122.3957551,37.7932825,2.9910000
MsgID.LOCAL_VELOCITY,1527660507.4846330,-0.7300000,1.6400000,0.0100000
MsgID.LOCAL_POSITION,1527660507.4856310,0.1137955,-0.2821448,-2.9913542
MsgID.LOCAL_VELOCITY,1527660507.4856310,-0.7386346,1.6479505,0.0183273
MsgID.LOCAL_POSITION,1527660507.7339647,0.0783147,0.1186443,-2.9860940
MsgID.LOCAL_VELOCITY,1527660507.7339647,-0.3857166,0.9125589,-0.0270921
MsgID.GLOBAL_POSITION,1527660507.7339647,-122.3957506,37.7932822,2.9860000
MsgID.LOCAL_VELOCITY,1527660507.7339647,-0.3800000,0.9100000,-0.0200000
MsgID.GLOBAL_POSITION,1527660507.9842947,-122.3957499,37.7932818,2.9860000
MsgID.LOCAL_VELOCITY,1527660507.9842947,-0.1300000,0.3900000,-0.0500000
MsgID.LOCAL_POSITION,1527660507.9852936,0.0324018,0.1805254,-2.9865074
MsgID.LOCAL_VELOCITY,1527660507.9852936,-0.1371199,0.3951772,-0.0530427
MsgID.LOCAL_POSITION,1527660508.2346659,0.0117058,0.4377978,-2.7842796
MsgID.LOCAL_VELOCITY,1527660508.2346659,-0.1059948,0.2830505,1.4377270
MsgID.GLOBAL_POSITION,1527660508.2357152,-122.3957470,37.7932816,2.7840000
MsgID.LOCAL_VELOCITY,1527660508.2357152,-0.1000000,0.2800000,1.4300000
MsgID.STATE,1527660508.4500892,True,True
MsgID.GLOBAL_HOME,1527660508.4510930,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1527660508.4835763,0.1735811,0.4208892,-2.3539882
MsgID.LOCAL_VELOCITY,1527660508.4835763,-0.0668899,0.1455108,1.8685399
MsgID.GLOBAL_POSITION,1527660508.4845738,-122.3957472,37.7932831,2.3530000
MsgID.LOCAL_VELOCITY,1527660508.4845738,-0.0600000,0.1400000,1.8600000
MsgID.LOCAL_POSITION,1527660508.7335474,0.1806372,0.3905591,-1.8714037
MsgID.LOCAL_VELOCITY,1527660508.7335474,-0.0435456,0.0532769,1.9861201
MsgID.GLOBAL_POSITION,1527660508.7345440,-122.3957475,37.7932831,1.8710000
MsgID.LOCAL_VELOCITY,1527660508.7345440,-0.0400000,0.0500000,1.9800000
MsgID.GLOBAL_POSITION,1527660508.9840453,-122.3957479,37.7932825,1.3790000
MsgID.LOCAL_VELOCITY,1527660508.9840453,-0.0300000,0.0000000,2.0300000
MsgID.LOCAL_POSITION,1527660508.9850421,0.1085568,0.3514643,-1.3791351
MsgID.LOCAL_VELOCITY,1527660508.9850421,-0.0353081,0.0084483,2.0341690
MsgID.GLOBAL_POSITION,1527660509.2373667,-122.3957480,37.7932805,0.8480000
MsgID.LOCAL_VELOCITY,1527660509.2373667,-0.0200000,-0.0100000,2.0600000
MsgID.LOCAL_POSITION,1527660509.2373667,-0.1172176,0.3488877,-0.8473634
MsgID.LOCAL_VELOCITY,1527660509.2373667,-0.0242271,-0.0108554,2.0608683
MsgID.STATE,1527660509.4507959,True,True
MsgID.GLOBAL_HOME,1527660509.4517946,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1527660509.4857035,-122.3957480,37.7932816,0.3550000
MsgID.LOCAL_VELOCITY,1527660509.4857035,0.0000000,-0.0100000,2.0500000
MsgID.LOCAL_POSITION,1527660509.4867043,0.0078253,0.3445829,-0.3558764
MsgID.LOCAL_VELOCITY,1527660509.4867043,-0.0024173,-0.0195598,2.0547323
MsgID.GLOBAL_POSITION,1527660509.7377033,-122.3957481,37.7932832,0.0820000
MsgID.LOCAL_VELOCITY,1527660509.7377033,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527660509.7377033,0.1837028,0.3410439,-0.0825000
MsgID.LOCAL_VELOCITY,1527660509.7377033,-0.0000025,-0.0000078,0.0000233
MsgID.LOCAL_POSITION,1527660509.9860406,0.1549482,0.3387363,-0.0825000
MsgID.LOCAL_VELOCITY,1527660509.9860406,-0.0000041,0.0000059,-0.0000021
MsgID.GLOBAL_POSITION,1527660509.9860406,-122.3957481,37.7932829,0.0820000
MsgID.LOCAL_VELOCITY,1527660509.9860406,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527660510.2371581,0.0921487,0.2412062,-0.0825000
MsgID.LOCAL_VELOCITY,1527660510.2371581,-0.0000004,-0.0000078,-0.0000361
MsgID.GLOBAL_POSITION,1527660510.2381563,-122.3957492,37.7932823,0.0820000
MsgID.LOCAL_VELOCITY,1527660510.2381563,0.0000000,0.0000000,0.0000000
MsgID.STATE,1527660510.4529254,True,True
MsgID.GLOBAL_HOME,1527660510.4529254,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1527660510.4868352,0.0143122,0.1562697,-0.0825003
MsgID.LOCAL_VELOCITY,1527660510.4868352,0.0000091,0.0000008,0.0000235
MsgID.GLOBAL_POSITION,1527660510.4878314,-122.3957501,37.7932816,0.0820000
MsgID.LOCAL_VELOCITY,1527660510.4878314,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,1527660510.7371681,-122.3957490,37.7932803,0.0820000
